b_cate,m_cate,s_href,s_cate,book_img,book_name,book_url,book_desc,book_price,book_author,book_publish_data,book_press,book_comment
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m1.ddimg.cn/45/26/1027440261-1_b_2.jpg, 总裁商业思维 为企业解决经营管理问题 苏引华6DVD 此款商品有光盘版和U盘版两种，需要U盘版可以直接联系在线客服哦！,http://product.dangdang.com/1027440261.html,,¥209.00,苏引华,2019-06-01,北京电视艺术中心音像出版社,200条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m1.ddimg.cn/84/31/1354876761-1_b_2.jpg, 正版大提琴入门1DVD零基础自学视频教程初学者光盘碟片林应荣 零基础* 常用技法训练 名师授课,http://product.dangdang.com/1354876761.html,,¥118.00,林应荣,2016-02-16,江苏音像出版社,18条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m9.ddimg.cn/27/16/1152680589-1_b_1.jpg, 原装正版 义务教育教科书 英语（PEP）（三年级起点）四年级下册 多媒体同步学习光盘（4CD-ROM）教学教辅 小学教 ,http://product.dangdang.com/1152680589.html,,¥90.00,,None,,6条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m9.ddimg.cn/6/34/1043520099-1_b_1.jpg, 思维导图伴你学 高中历史 导图+手册(DVD扫码看视频) 特别说明：新版的里面没有DVD光盘了，扫码看视频，需要优惠码的请联系客服，谢谢！!!,http://product.dangdang.com/1043520099.html,,¥55.00,易明生,2014-10-01,北京大学音像出版社,34条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m9.ddimg.cn/96/9/1067130699-1_b_1.jpg, 思维导图伴你学 高中生物 导图+手册(DVD扫码看视频) 特别说明：新版的里面没有DVD光盘了，扫码看视频，需要优惠码的请联系客服，谢谢！!!,http://product.dangdang.com/1067130699.html,,¥55.00,陈东,2014-10-01,北京大学音像出版社,28条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m9.ddimg.cn/18/32/1018028799-1_b_1.jpg, 升级版模型解题法初中数学语文英语物理化学全套5科(DVD+训练手册+模型卡片)视频光盘碟片 正规机打增值税普通发票 全新正版未拆封 满1000元 送16G U盘！！,http://product.dangdang.com/1018028799.html,,¥1585,专家团,2015-10-01,清华同方光盘电子出版社,22条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m7.ddimg.cn/42/3/1396016367-1_b_4.jpg, 全新正版2019年从优秀士兵中选拔干部优秀士兵提干模拟题+历年考试真题汇编考军校全军适用2册国防工业出版社 优秀士兵提干模拟题+历年考试真题汇编,http://product.dangdang.com/1396016367.html,,¥166.00,,2019-04-15,国防工业出版社,14条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m0.ddimg.cn/37/14/1394526610-1_b_1.jpg, 公共公安法律基础知识人民警察证招警考试用书公安专业科目历年真题模拟试卷山东贵州四川安徽天津内蒙古新疆辽宁上海法检辅警 人民警察证招警考试用书,http://product.dangdang.com/1394526610.html,,¥98.00,,2018-12-01,人民日报出版社,4条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m0.ddimg.cn/28/33/1395674110-1_b_1.jpg, 摆渡船当代世界儿童文学金奖书系 （全20册）草莓山/彬妮/冬日的蟋蟀/幸运的坏男孩/草原精灵小矮人/动物远征队 课外阅 摆渡船当代世界儿童文学金奖书系,http://product.dangdang.com/1395674110.html,,¥398.00,莎伦·克里奇,2018-12-03,北京少年儿童出版社,6条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m9.ddimg.cn/46/11/1067006899-1_b_1.jpg, 思维导图伴你学 高中化学 导图+手册(DVD扫码看视频) 特别说明：新版的里面没有DVD光盘了，扫码看视频，需要优惠码的请联系客服，谢谢！!!,http://product.dangdang.com/1067006899.html,,¥55.00,张勇,2014-10-01,北京大学音像出版社,41条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m7.ddimg.cn/1/28/1008867817-1_b_1.jpg, 升级版模型解题法 高中数学(3DVD+手册+模型卡片)视频讲座光盘碟片 全新正版未拆封 正规发票 满1000元 送16G优盘 ！！,http://product.dangdang.com/1008867817.html,,¥450.00,,2015-08-01,清华同方光盘电子出版社,24条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m7.ddimg.cn/48/34/1208196147-1_b_1.jpg, 新华书店正版 小学生教辅方直金太阳 外研新标准版 英语五年级上册同步学习软件 电脑/VCD ,http://product.dangdang.com/1208196147.html,,¥65.00,,2010-07-17,外语教学与研究出版社,11条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m5.ddimg.cn/27/32/1478794905-1_b_1.jpg, 新课程小学音乐课堂教学专题培训 如何设计一堂课3DVD 原装正版！闪电发货,http://product.dangdang.com/1478794905.html,,¥98.00,,2012-05-01,电化教育电子音像出版社,3条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m9.ddimg.cn/97/3/1152974689-1_b_1.jpg, 原装正版 学校食堂食品安全管理与操作规范（2012年版） 1DVD 食堂卫生 食堂规范 光盘 ,http://product.dangdang.com/1152974689.html,,¥60.00,,None,,15条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m9.ddimg.cn/53/9/1012396229-1_b_4.jpg, 微积分学同步辅导 华中科技大学出版社 【文轩正版图书】,http://product.dangdang.com/1012396229.html,基本要求，列举大纲内容，明确学习方向；学习指导，诠释概念思想，归纳方法结论；解题指导，强调基本题型，展示解题技巧；知识扩展，补充适当知识，加深问题理解。,¥27.40,华中科技大学微积分课题组,2009-10-01,华中科技大学出版社,9条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m9.ddimg.cn/12/8/1040748699-1_b_1.jpg, 思维导图伴你学 高中地理 导图+手册(DVD扫码看视频) 特别说明：新版的里面没有DVD光盘了，扫码看视频，需要优惠码的请联系客服，谢谢！!!,http://product.dangdang.com/1040748699.html,,¥55.00,孙才雄,2014-10-01,北京大学音像出版社,25条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m6.ddimg.cn/68/31/23611766-1_b_1.jpg, 义务教育教科书 英语（一年级起点）一年级下册 多媒体同步学习光盘（4CD-ROM） ,http://product.dangdang.com/23611766.html,本软件 是与人民教育出版社出版的小学英语（一年级起点）教材相配的学习光盘，吸收了现代英语教学的新理念，光盘内容丰富，融教育与娱乐为一体，让学生在轻松愉快的环境中学习。,¥83.30,,None,,39条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m9.ddimg.cn/6/24/1084835769-1_b_1.jpg, 原装正版 小学生必背四书五经 20CD 小学生必背儒学经典 有声读物 车载CD 光盘 正版保证！正规机打增值税发票,http://product.dangdang.com/1084835769.html,,¥188.00,,None,,8条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m4.ddimg.cn/30/36/1225473114-1_b_1.jpg, 升级版 思维导图伴你学 初中物理1DVD 增值税普通发票，原装正版，现货发售，现货发售，现货发售，现货发售，现货发行。,http://product.dangdang.com/1225473114.html,,¥54.00,杨光,2019-01-04,北京大学音像出版社,7条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m6.ddimg.cn/33/2/1235740506-1_b_2.jpg, 魏书生：语文教学（2DCD 书）初中教材 让学生变被动为主动，变厌学为爱学，让学习成为一种享受；他的语文教学对全面推进语文教改起着方向性作用，已为越来越多的语文教师所学习和效法。,http://product.dangdang.com/1235740506.html,,¥68.00,魏书生,2014-12-10,北京大学音像出版社,154条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m4.ddimg.cn/85/17/1221865114-1_b_1.jpg, 正版现货 模型解题法 高中物理教材 高中物理解题题典 增值税普通发票，原装正版，现货发售，现货发售，现货发售，现货发售，现货发行。,http://product.dangdang.com/1221865114.html,,¥398.00,孟卫东,2019-01-09,人民出版社,3条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m5.ddimg.cn/30/34/1040619225-1_b_2.jpg, 高三英语词汇与语法能力提升与测试(CD) 人民教育出版社 【好评返5元店铺礼券】,http://product.dangdang.com/1040619225.html,《高三英语能力提升与测试:词汇与语法》含两片cd和一本小册子，由人民教育出版社英语编辑室组织汇编，人民教育电子音像出版社录制。供高三学年教师、学生进行词汇、语法复习时使用，也可作为高一、高二年级学生结合教学进程进行同步巩固和复习时选用。内容包括高中英语教科书必修模块中课标词汇和含目标语法的例句。既可以测试单词的拼写，强化对句子的理解和记忆，又能有效训练学生掌握良好的英语语音，培养学生听音、辨音的能力。,¥11.00,,2014-05-01,人民教育出版社,3条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.09.00.00.00.00.html,少儿益智启蒙,http://img3m0.ddimg.cn/84/25/1423142310-1_b_1.jpg, 撕不烂会出声的3D立体AR宝宝认知卡片 幼儿早教书籍0-1-2-3-6岁启蒙认知看 图识物有声发声书婴儿三岁儿童早教书 3D立体AR宝宝认知卡片,http://product.dangdang.com/1423142310.html,,¥99.00,蕾玲,2018-12-10,长江出版社,70条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.09.00.00.00.00.html,少儿益智启蒙,http://img3m1.ddimg.cn/79/9/1385999881-1_b_2.jpg, Phonics Kids 少儿英语自然拼读学习启蒙教材视频光盘碟片DVD 书 ,http://product.dangdang.com/1385999881.html,,¥197.00,,2016-08-04,北京电视艺术中心,112条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.09.00.00.00.00.html,少儿益智启蒙,http://img3m0.ddimg.cn/37/16/1202923000-1_b_1.jpg, 汉字宫第一部正版儿童识字幼儿光盘早教dvd学汉字理白双法爱和乐 2-13岁 学汉字 约800字 第一部 13DVD,http://product.dangdang.com/1202923000.html,,¥198.00,白双法,2007-11-01,厦门音像出版社,250条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.09.00.00.00.00.html,少儿益智启蒙,http://img3m5.ddimg.cn/27/10/1347572385-1_b_1.jpg, 幼儿童英语光盘 从零开始学英语 启蒙早教英语dvd宝宝动画儿歌学英文光碟片dvd ,http://product.dangdang.com/1347572385.html,,¥69.00,京凰,2017-07-01,京凰,34条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.09.00.00.00.00.html,少儿益智启蒙,http://img3m6.ddimg.cn/26/29/1173014396-1_b_1.jpg, 格林童话选 儿童有声读物 一二三四五六年级课外书听故事cd小学生 ,http://product.dangdang.com/1173014396.html,,¥33.65,大音,2015-04-13,广东大音音像出版社,57条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.09.00.00.00.00.html,少儿益智启蒙,http://img3m6.ddimg.cn/42/4/1196983896-1_b_1.jpg, 小王子书正版小学版cd 畅销儿童读物 7-10岁 10-15岁小学生必读书 ,http://product.dangdang.com/1196983896.html,,¥19.70,圣·德克旭贝里,2015-05-15,广东大音音像出版社,63条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.09.00.00.00.00.html,少儿益智启蒙,http://img3m0.ddimg.cn/67/35/1113868570-1_b_1.jpg, 正版巧乐虎乖DVD幼儿学龄前教材早教dvd光盘碟片三部合辑 巧虎文化 之巧乐虎系列 三部合集套装 32张碟,http://product.dangdang.com/1113868570.html,,¥295.00,,2017-03-03,兴图电子音像出版社,125条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.09.00.00.00.00.html,少儿益智启蒙,http://img3m8.ddimg.cn/13/21/1417374598-1_b_1.jpg, 正版小学一年级幼儿童跟我学拼音汉语视频早教材书光盘dvd碟片 一本书/4张光盘/80张卡片/全彩挂图,http://product.dangdang.com/1417374598.html,,¥58.00,其他,2017-07-10,世图音像出版社,12条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.09.00.00.00.00.html,少儿益智启蒙,http://img3m0.ddimg.cn/12/8/1423154910-1_b_1.jpg, 宝宝玩英语 I'm NOT a Flash Card（我不是单词卡）创意学习闪卡 看视频3-6-9岁儿童英文启蒙教材A 宝宝玩英语,http://product.dangdang.com/1423154910.html,,¥128.00,JonathanDotson,2018-12-12,未来出版社,3条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.09.00.00.00.00.html,少儿益智启蒙,http://img3m1.ddimg.cn/35/9/1105873991-1_b_4.jpg, 猫和老鼠全集12DVD儿童经典粤语英语动画片动漫卡通片光盘光碟片 12张光盘 共169集 中英粤日四语 中英字幕,http://product.dangdang.com/1105873991.html,,¥128.00,,2016-11-23,福建文艺音像出版社,16条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.09.00.00.00.00.html,少儿益智启蒙,http://img3m0.ddimg.cn/1/20/1295066620-1_b_1.jpg, 正版学龄前幼儿童无图识字卡片早教全脑象形认字生字卡400字 原装正版 当日发货,http://product.dangdang.com/1295066620.html,,¥72.90,其他,2017-06-21,青岛出版社,15条评论
